host_yrs_exp,room_private,accommodates,bedrooms,number_of_reviews,n_bathrooms,bathroom_private,log_price,has_parking,has_heating,has_ac,has_tv
3,0,5,2,0,1.5,1,5.556828061699541,1,1,1,1
7,0,4,2,93,1.0,1,5.07517381523383,1,1,1,1
8,0,3,1,15,1.0,1,5.29831736654804,0,1,1,1
10,0,4,3,4,3.5,1,6.240275845170769,1,1,1,1
6,0,6,3,1,3.5,1,5.010635294096259,1,1,1,1
5,1,2,1,21,1.0,0,4.0943445622220995,1,1,1,1
6,0,4,2,81,1.0,1,4.92725368515721,1,1,1,1
2,0,4,2,0,2.0,1,5.29831736654804,1,1,1,0
5,0,2,1,103,1.0,1,4.71849887129509,1,1,1,1
11,0,2,1,2,1.5,1,5.11198778835654,1,1,1,1
6,0,10,1,282,2.0,1,4.00733318523247,0,1,1,0
3,0,2,1,20,1.0,1,5.3890717298165,0,1,1,1
6,0,4,2,23,2.0,1,5.29831736654804,1,1,1,1
8,0,4,1,2,1.0,1,4.55387689160054,1,1,1,1
5,0,7,4,22,2.0,1,4.9416424226093,1,1,0,1
2,0,4,2,4,2.0,1,5.63478960316925,1,1,1,1
4,0,3,1,29,1.0,1,4.70048036579242,1,1,1,1
6,1,2,1,122,1.0,1,4.60517018598809,1,1,1,0
4,0,3,1,3,1.0,1,5.2781146592305195,1,0,1,1
5,0,3,1,200,1.0,1,4.34380542185368,1,1,1,1
0,0,2,1,0,1.0,1,5.00394630594546,1,1,1,1
2,0,2,1,0,1.0,1,5.21493575760899,0,1,1,1
9,0,4,3,6,2.0,1,5.758901773877279,1,1,1,1
0,0,2,1,6,1.0,1,4.787491742782049,1,1,1,1
3,0,4,2,24,1.5,1,4.86753445045558,1,1,1,1
7,0,5,2,28,1.0,1,4.77068462446567,1,1,0,1
5,0,13,5,7,5.0,1,5.85793315448346,1,1,1,1
6,0,8,3,64,2.0,1,5.15905529921453,1,1,1,1
7,0,4,2,2,2.0,1,5.416100402204419,1,1,1,1
5,0,4,1,93,1.0,1,4.88280192258637,1,1,1,1
1,0,2,1,3,1.0,1,4.17438726989564,1,1,1,1
2,0,2,1,27,1.0,1,5.42934562895444,1,1,1,1
0,0,2,1,0,1.0,1,5.00394630594546,1,1,1,1
7,0,4,1,250,1.0,1,4.85981240436167,1,1,1,1
7,0,10,4,82,3.0,1,5.934894195619591,1,1,1,1
3,0,4,2,8,1.0,1,5.010635294096259,1,1,0,1
7,1,2,1,94,1.0,1,4.07753744390572,1,1,1,1
2,0,2,1,0,1.0,1,4.85203026391962,0,1,1,1
5,0,4,2,17,1.0,1,6.917705609835299,1,1,1,1
1,1,2,1,20,1.0,0,5.18738580584075,1,1,1,1
7,0,3,1,48,1.0,1,4.31748811353631,1,1,0,1
3,0,4,2,16,1.0,1,5.774551545544409,1,1,1,1
5,0,16,3,80,2.5,1,6.69826805411541,1,1,1,1
8,0,2,1,9,1.0,1,4.06044301054642,1,1,1,1
6,0,3,1,99,1.0,1,4.6539603501575195,1,1,1,1
6,0,4,2,2,1.0,1,4.84418708645859,1,1,1,1
5,0,2,1,0,1.5,1,5.220355825078321,1,1,1,1
4,0,16,6,45,3.0,1,6.773080375655541,1,1,1,1
9,1,2,1,385,1.5,0,3.8286413964891,1,1,1,1
6,0,6,2,30,1.0,1,4.31748811353631,1,1,1,1
4,0,4,2,257,1.0,1,4.48863636973214,1,1,0,1
2,0,6,3,48,1.0,1,4.60517018598809,1,1,1,1
3,0,5,2,58,1.0,1,4.67282883446191,1,1,1,1
7,0,6,3,92,2.0,1,5.899897353582491,1,1,1,1
3,0,4,1,20,1.0,1,4.976733742420571,1,1,0,1
7,0,4,3,11,2.5,1,5.53733426701854,1,1,1,1
3,0,2,1,6,1.0,1,4.8283137373023,1,1,0,1
5,1,2,1,33,1.0,0,4.15888308335967,1,1,1,1
3,1,1,1,4,1.0,1,3.68887945411394,1,1,1,1
9,1,4,1,1098,1.0,1,4.61512051684126,1,1,1,1
2,0,3,2,2,1.0,1,4.60517018598809,1,1,1,1
2,0,4,2,1,2.0,1,5.61677109766657,0,1,1,1
6,0,2,1,99,1.0,1,4.70048036579242,1,1,1,1
7,0,3,1,5,1.0,1,5.010635294096259,1,1,1,1
6,1,1,1,7,1.5,1,3.9120230054281495,1,1,1,1
7,0,1,1,139,1.0,0,3.09104245335832,1,1,0,0
2,0,2,1,3,1.0,1,5.53733426701854,1,1,1,1
4,1,2,1,76,1.0,1,4.0943445622220995,1,1,1,1
8,0,6,2,10,2.0,1,5.5333894887275195,0,1,1,1
2,0,2,1,0,1.0,1,5.53733426701854,1,1,1,1
6,0,5,2,16,2.5,1,4.9416424226093,1,1,1,1
9,0,2,1,166,1.0,1,5.030437921392441,1,1,1,1
5,0,2,1,9,1.0,1,4.382026634673879,1,1,1,1
10,1,2,1,2,1.0,1,4.4998096703302695,0,1,1,1
0,1,2,1,0,1.0,0,4.17438726989564,1,0,1,1
4,0,5,2,0,2.0,1,4.70048036579242,1,1,1,1
7,0,4,1,0,1.0,1,6.83410873881384,1,1,1,1
2,1,1,1,3,2.0,0,5.29831736654804,1,1,1,1
7,0,4,1,221,1.0,1,4.71849887129509,1,1,1,1
5,1,1,1,9,1.0,1,3.4011973816621603,1,1,0,1
9,0,6,2,2,1.0,1,5.220355825078321,1,1,0,1
0,0,2,1,3,1.5,1,5.00394630594546,1,1,1,1
7,0,2,1,4,1.0,1,4.48863636973214,1,1,1,1
1,0,5,2,160,2.0,1,5.891644211825769,1,1,1,1
9,0,5,2,310,1.0,1,4.74493212836325,1,1,0,1
1,0,6,2,0,2.0,1,4.86753445045558,1,1,1,1
5,0,2,1,1,1.0,1,4.23410650459726,1,0,0,1
5,0,3,1,6,1.0,1,4.44265125649032,1,1,0,1
2,1,2,1,6,1.0,1,5.61677109766657,0,0,0,1
7,0,4,2,11,2.0,1,5.17614973257383,1,1,1,1
1,0,1,1,0,1.0,1,5.21493575760899,1,0,0,1
3,0,5,2,11,2.0,1,5.57594910314632,1,1,1,1
1,1,2,1,40,1.0,1,4.934473933130691,1,1,1,1
5,0,6,2,9,3.0,1,6.82328612235569,1,1,1,1
3,0,6,2,33,1.0,1,5.08759633523238,1,1,1,1
2,0,5,2,5,2.5,1,5.220355825078321,1,1,1,1
12,1,2,1,329,1.5,0,4.00733318523247,1,1,1,1
1,1,2,2,5,1.0,1,5.92692602597041,1,1,1,1
9,0,3,1,125,1.0,1,4.88280192258637,1,1,1,1
2,0,2,1,3,1.0,1,5.53733426701854,1,1,1,1
4,0,5,2,0,2.0,1,5.3890717298165,1,1,1,1
7,0,3,1,28,1.0,1,4.54329478227,1,1,1,1
9,0,9,4,2,4.0,1,5.96870755998537,1,1,1,1
6,0,3,1,44,1.0,1,4.787491742782049,1,1,1,1
6,0,7,3,2,4.0,1,5.37527840768417,1,1,1,1
5,0,4,1,1,1.0,1,5.85507192220243,1,1,1,1
8,0,6,2,2,1.5,1,5.24702407216049,0,1,1,1
2,0,6,3,37,2.0,1,5.63121178182137,1,1,1,1
8,1,2,1,4,1.0,1,3.61091791264422,1,1,1,1
5,0,2,1,0,1.0,1,4.84418708645859,0,1,1,1
8,0,4,2,560,1.0,1,5.28320372873799,1,1,1,1
5,0,3,2,8,1.0,1,4.276666119016061,1,1,1,1
1,0,12,2,52,2.5,1,5.82008293035236,1,1,1,1
10,0,4,2,4,2.5,1,5.32300997913841,1,1,1,1
8,0,4,2,59,2.5,1,5.6276211136906396,1,1,1,1
5,0,4,1,10,1.5,1,5.433722003554241,1,1,1,1
5,0,4,2,0,2.0,1,5.2933048247244905,1,1,1,1
0,1,3,1,0,2.0,0,4.00733318523247,1,1,0,1
1,0,2,1,0,1.0,1,5.16478597392351,1,1,1,1
5,0,2,1,220,1.0,1,4.33073334028633,1,1,1,1
8,0,2,1,35,1.0,1,4.15888308335967,1,1,0,1
5,0,4,2,0,1.0,1,5.743003187809481,1,1,1,1
5,0,4,2,0,2.0,1,5.44673737166631,0,1,1,1
1,1,2,1,27,1.0,0,5.2040066870768,1,1,1,1
3,0,2,1,2,1.0,1,4.17438726989564,0,1,1,1
7,0,10,5,66,3.5,1,6.335054251498059,1,1,1,1
5,0,4,2,87,1.0,1,4.36944785246702,1,1,1,1
6,0,4,2,0,2.0,1,4.787491742782049,1,1,1,1
6,0,2,1,27,1.0,1,5.19849703126583,1,1,1,1
9,0,10,3,13,2.0,1,6.21460809842219,1,1,1,1
6,0,6,2,0,2.0,1,4.86753445045558,1,1,1,1
6,0,2,1,434,1.0,1,4.92725368515721,1,1,0,1
10,0,5,3,65,1.0,1,5.24174701505964,1,1,1,1
2,0,8,3,8,4.0,1,5.92692602597041,1,1,1,1
9,0,4,1,35,1.0,1,4.89783979995091,1,1,1,1
7,0,2,2,3,2.0,1,5.402677381872281,1,1,1,1
2,0,11,5,54,3.5,1,6.46769872610435,1,1,1,1
7,0,5,2,324,1.0,1,4.87519732320115,1,1,1,1
3,0,6,2,108,1.0,1,4.69134788222914,1,1,1,1
5,0,10,3,103,2.5,1,6.69826805411541,1,1,1,1
5,0,4,2,184,2.0,1,5.39816270151775,1,1,1,1
5,0,4,2,0,1.0,1,4.787491742782049,1,1,1,1
3,0,6,2,23,1.0,1,5.948034989180651,1,1,1,1
5,0,6,1,22,1.0,1,4.99721227376411,1,1,1,1
7,0,4,1,3,1.0,1,4.6539603501575195,1,1,1,1
7,0,4,2,2,2.0,1,4.9416424226093,1,1,1,1
4,0,4,2,133,1.0,1,4.59511985013459,1,1,0,1
5,0,13,6,7,5.0,1,7.49554194388426,0,1,1,1
0,0,4,2,0,1.0,1,5.2882670306945405,1,1,0,1
1,0,6,2,104,1.0,1,4.934473933130691,1,1,1,0
2,0,2,1,0,1.0,1,5.42934562895444,1,1,1,1
11,1,4,1,30,1.0,0,4.71849887129509,1,1,1,1
5,0,3,1,214,1.0,1,4.95582705760126,1,1,1,1
5,0,6,2,70,1.0,1,4.8283137373023,1,1,1,1
5,0,4,1,287,1.0,1,4.85203026391962,1,1,1,1
3,0,2,1,225,1.0,1,4.44265125649032,1,1,1,1
6,1,2,1,8,1.0,1,4.31748811353631,1,1,1,1
7,0,2,1,2,1.0,1,5.424950017481401,1,1,1,1
7,1,2,1,157,1.0,1,3.7841896339182597,1,1,1,1
5,0,6,2,19,2.0,1,4.59511985013459,1,1,1,1
3,0,4,1,55,1.0,1,4.248495242049359,1,1,1,1
10,0,5,2,421,1.0,1,4.47733681447821,1,1,1,1
6,1,2,1,103,1.0,1,4.74493212836325,1,1,1,1
8,0,4,1,59,1.0,1,4.26267987704132,1,1,0,1
4,0,16,5,113,3.5,1,6.25382881157547,1,1,1,1
0,0,8,2,1,2.5,1,5.541263545158429,1,1,1,1
9,0,4,2,38,1.0,1,4.9416424226093,1,1,1,1
3,0,4,1,36,1.0,1,4.382026634673879,1,1,1,1
6,0,2,1,19,1.0,1,5.29831736654804,1,1,1,1
7,0,3,1,164,1.0,1,4.77068462446567,1,1,1,1
8,0,6,3,18,2.0,1,5.332718793265371,1,1,1,1
2,0,2,1,0,1.0,1,4.98360662170834,0,1,1,1
2,0,2,1,13,1.0,1,4.30406509320417,1,1,1,1
0,0,2,1,0,1.0,1,4.9904325867787405,0,1,1,1
5,0,6,2,81,1.0,1,4.98360662170834,1,1,1,1
4,0,4,1,235,1.0,1,4.5217885770490405,1,1,1,1
2,0,2,1,0,1.0,1,4.7361984483945,1,1,1,1
7,1,2,1,35,1.5,1,4.86753445045558,1,1,1,1
10,0,2,2,314,1.0,1,4.382026634673879,1,1,0,0
0,0,4,3,2,2.0,1,4.4998096703302695,1,1,1,1
7,0,4,1,25,1.0,1,4.60517018598809,1,1,1,1
7,0,4,1,1,2.0,1,5.85793315448346,1,1,1,1
5,0,2,1,0,1.0,1,5.39362754635236,1,1,1,1
5,0,2,1,106,1.0,1,4.60517018598809,1,1,1,1
3,1,2,1,91,1.0,1,4.76217393479776,1,1,1,1
5,0,7,3,5,2.5,1,5.12989871492307,1,1,1,1
4,0,4,1,79,1.0,1,4.61512051684126,1,0,0,1
4,0,6,3,296,2.0,1,5.47227067367148,1,1,1,1
7,0,4,1,0,1.0,1,4.59511985013459,1,1,1,1
3,0,4,2,180,1.0,1,4.454347296253509,1,1,1,1
4,0,2,1,8,1.0,1,4.68213122712422,1,1,1,1
4,0,6,3,45,3.0,1,5.70044357339069,1,1,1,1
8,0,2,2,0,1.0,1,4.8283137373023,0,1,1,1
9,0,4,2,163,2.0,1,4.804021044733259,1,1,0,1
6,0,5,2,97,1.0,1,4.934473933130691,1,1,0,1
4,0,4,1,1,1.0,1,4.8283137373023,1,1,1,1
12,1,4,1,11,1.5,1,4.60517018598809,1,1,1,1
5,0,8,3,69,3.5,1,6.212606095751519,1,1,1,1
4,1,2,1,259,1.5,0,3.71357206670431,1,1,1,1
6,0,4,2,8,3.5,1,5.92157841964382,1,1,1,1
13,0,4,1,33,1.0,1,5.07517381523383,1,1,1,1
6,0,4,2,32,2.5,1,6.4754327167040895,1,1,1,1
5,1,4,2,1,1.0,1,4.47733681447821,1,1,1,1
2,0,7,3,8,2.0,1,5.416100402204419,1,1,1,1
9,0,2,1,1,1.0,1,4.70048036579242,1,1,1,1
7,0,8,6,20,3.5,1,5.29831736654804,1,1,1,1
6,0,4,1,0,1.5,1,7.783224016336041,1,1,1,1
3,0,6,3,1,2.0,1,5.07517381523383,1,1,1,1
6,1,2,1,156,1.0,0,4.0943445622220995,1,1,0,1
6,1,2,1,0,1.0,1,4.17438726989564,1,1,1,1
7,0,4,2,72,1.0,1,5.2729995585637495,1,1,1,1
3,0,6,2,29,1.0,1,5.505331535932361,0,1,1,1
6,0,5,2,46,1.0,1,5.5984219589983795,1,1,1,1
5,0,2,1,293,1.0,1,4.00733318523247,1,1,1,1
8,0,8,3,24,2.0,1,5.88332238848828,1,1,1,1
7,0,5,2,14,2.0,1,5.402677381872281,1,1,0,1
6,0,2,1,291,1.0,1,4.043051267834549,1,1,1,1
4,0,4,1,2,1.0,1,5.7037824746562,1,1,1,1
4,0,2,1,5,1.0,1,4.0943445622220995,1,1,1,1
6,1,2,1,81,1.5,0,4.4998096703302695,1,1,1,1
3,0,2,2,2,1.0,1,4.59511985013459,1,1,0,1
6,1,1,1,18,1.0,0,3.80666248977032,1,1,0,0
3,0,2,1,61,1.0,1,5.38449506278909,1,1,1,1
1,0,4,2,2,1.0,1,4.634728988229639,1,1,1,1
3,0,3,1,199,1.0,1,4.934473933130691,1,1,1,1
1,0,5,3,0,3.5,1,5.023880520846281,0,1,1,1
6,0,2,1,87,1.0,1,5.11799381241676,0,1,1,0
5,0,8,4,16,3.0,1,5.52146091786225,1,1,1,1
8,0,9,5,0,4.5,1,5.61677109766657,0,0,0,0
9,0,12,3,5,3.5,1,6.008813185442589,1,1,1,1
4,0,4,2,108,1.0,1,5.07517381523383,1,1,1,1
5,1,2,1,81,1.0,0,4.40671924726425,1,1,1,1
5,0,5,2,28,2.5,1,5.36129216570943,1,1,1,1
5,0,7,1,25,2.5,1,4.69134788222914,1,1,1,0
8,1,2,1,54,1.0,1,4.276666119016061,1,1,1,1
0,0,9,3,9,2.0,1,5.99146454710798,1,1,1,1
4,1,2,1,2,1.0,1,4.60517018598809,1,1,1,1
5,0,6,3,4,1.0,1,4.787491742782049,1,1,1,1
5,0,2,1,533,1.0,1,3.95124371858143,1,1,0,1
2,0,8,2,94,1.0,1,5.16478597392351,1,1,0,1
5,0,10,5,26,4.5,1,6.802394763324309,1,1,1,1
6,0,8,3,18,2.5,1,5.99146454710798,1,1,1,1
0,0,6,2,11,2.0,1,5.72358510195238,1,1,1,1
5,0,4,2,47,2.0,1,5.15905529921453,1,1,1,1
0,0,4,1,16,1.0,1,5.420534999272291,1,1,1,1
5,0,6,2,27,1.0,1,4.31748811353631,1,1,1,1
3,0,6,3,84,2.0,1,5.37527840768417,1,1,0,1
6,0,4,1,18,1.0,1,4.787491742782049,0,1,1,1
5,0,8,3,29,3.0,1,6.97541392745595,1,1,1,1
0,0,2,1,0,1.0,1,4.9904325867787405,0,1,1,1
6,0,8,3,1,2.0,1,5.416100402204419,1,1,0,1
7,1,2,1,2,1.5,0,3.68887945411394,1,1,1,1
4,0,2,1,0,1.0,1,5.010635294096259,1,1,1,1
7,0,2,1,255,1.0,1,5.14749447681345,1,1,1,1
7,0,4,2,12,1.0,1,5.135798437050259,1,1,1,1
4,0,16,1,90,17.0,1,4.26267987704132,1,1,1,0
4,0,4,2,11,1.0,1,5.04985600724954,1,1,1,1
5,0,4,2,2,1.0,1,4.248495242049359,1,1,1,1
4,0,1,1,61,1.5,1,4.36944785246702,1,1,1,0
9,0,14,5,182,3.5,1,6.38856140554563,1,1,1,1
6,0,4,1,143,1.5,1,4.31748811353631,1,1,0,1
4,0,3,1,64,1.0,1,4.4188406077966,1,1,1,1
